Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
-0.183508,-5.874376,4.674088,18.553865,-7.749898,0,4
-0.050403,-5.498020,4.704071,18.231623,-2.100671,0,1
0.014935,-5.319602,4.649058,16.802421,0.305250,0,4
0.400901,-4.451043,3.292536,9.682171,11.687327,0,1
0.492791,-4.206656,3.227014,11.990631,12.743642,0,0
0.758077,-3.183098,3.038170,18.656998,-2.828061,0,1
0.888534,-2.544494,3.241789,19.314819,-11.116523,0,4
-0.490196,-32.839506,61.751671,-11.457641,-43.001267,0,1
12.369056,-32.902405,52.578940,8.906616,-71.098998,0,2
23.321311,-29.784959,44.487249,23.748574,10.660770,0,5
29.378619,-25.205502,-17.254704,11.536812,100,0,5
24.878625,-23.926381,-38.226960,10.329350,100,0,3
22.492807,-23.481520,-43.102234,11.189812,100,0,0
19.528592,-22.700717,-40.989795,16.805674,94.294806,0,1
16.173053,-21.384785,-38.591079,23.159412,85.449989,0,0
9.546580,-17.204463,-33.864483,35.711225,15.221886,0,1
7.222824,-15.178224,-31.978172,37.615771,-8.621315,0,4
2.715233,-11.609030,-21.030121,20.094298,-34.213851,0,3
1.312158,-10.583052,-12.842097,13.362450,-58.261926,0,4
0.910212,-10.207837,-7.738826,10.925595,-68.249578,0,5
0.693170,-9.797915,-2.526132,9.907225,-67.112933,0,2
0.587939,-9.405904,-2.451103,13.346217,-58.820040,0,1
0.322475,-7.841015,-2.261743,22.020978,-43.617114,0,2
0.240431,-7.093496,-1.338253,22.738100,-33.242816,0,5
0.233085,-6.650952,0.063086,19.978182,-24.539491,0,4
0.325383,-5.779721,1.704886,15.500453,-9.353394,0,1
0.465008,-4.567318,1.580977,19.427137,0.913216,0,4
0.568932,-3.612650,0.979809,13.477133,6.368229,0,1
-0.490196,-32.839506,-9.412347,11.847047,-20.358088,0,1
-2.784899,-28.248078,-7.776186,31.637841,-78.076610,0,2
-3.320652,-26.401051,-7.395075,36.263182,-67.126803,0,1
-3.706344,-24.786658,-5.658801,37.700795,-58.488318,0,4
-3.738372,-22.303544,2.462515,31.347803,-49.832038,0,1
-3.519770,-20.106120,3.485709,34.640739,-46.113311,0,4
-3.277812,-19.078834,6.770682,30.694567,-44.044277,0,5
-2.921591,-18.151441,8.609545,29.017743,-35.719274,0,2
-2.331196,-16.449768,8.187592,33.741549,-11.865199,0,1
-1.661846,-14.104021,7.475745,36.609249,8.790702,0,4
-0.974799,-11.064828,2.748445,24.023613,24.021475,0,1
-0.759936,-9.327348,1.865369,27.550751,27.836203,0,4
-0.744343,-8.533739,-0.372228,23.327347,28.085447,0,3
-0.942382,-7.346922,-3.249244,14.897158,9.993735,0,4
-0.987010,-7.179427,-3.216752,15.979067,6.715295,0,1
-1.206325,-6.175900,-2.909150,18.829643,-5.638187,0,4
-1.378944,-5.186195,-0.681718,9.150541,-13.971016,0,5
-1.376046,-4.935650,0.370496,3.901490,-6.586486,0,4
-1.370826,-4.880533,0.366791,5.125281,-4.556393,0,1
-1.350545,-4.533076,0.352338,9.878948,0.756737,0,0
-1.321634,-3.642815,0.331719,16.655665,-13.165740,0,1
-1.290086,-2.078076,0.309184,24.047790,-27.237600,0,2
-0.490196,-32.839506,-67.634461,21.062028,-32.987102,0,1
-18.526449,-25.712333,-54.273520,38.497874,-18.820162,0,4
-26.663406,-22.053964,-42.732745,20.361450,-18.497836,0,3
-34.333706,-19.791875,-2.446309,5.952944,-100,0,4
-34.047656,-19.483688,8.310445,5.661191,-100,0,5
-32.443200,-19.067411,20.238589,6.352644,-91.753802,0,2
-31.602055,-18.788100,19.637482,9.888832,-79.824818,0,1
-29.703680,-17.725539,19.846741,15.725219,-61.548868,0,4
-26.457171,-16.652312,28.651357,9.193754,-51.358220,0,1
-24.853990,-16.158084,28.766766,11.589401,-49.130145,0,4
-22.157016,-15.624491,32.950165,7.592742,-47.142902,0,1
-20.783611,-15.305087,31.971512,11.102925,-45.591149,0,2
-18.159806,-14.338786,30.100544,17.808928,-25.311591,0,1
-16.496445,-13.491567,29.254352,19.557183,-12.963467,0,4
-14.443901,-12.646907,28.599082,14.987733,-3.287986,0,1
-11.347943,-10.974333,26.267108,21.026809,4.658656,0,4
-8.906849,-9.801784,23.499149,13.609745,7.792261,0,1
-6.360217,-8.214039,21.683715,22.270481,10.364106,0,2
-5.161719,-7.150759,20.829290,26.346720,21.118829,0,1
-3.744245,-5.611866,18.982300,28.831952,31.995861,0,4
-3.488990,-5.317118,17.946539,27.427727,32.639527,0,3
-1.719075,-3.321856,11.896630,17.287756,4.722873,0,1
-0.490196,-32.839506,52.004494,36.780204,65.057821,0,1
0.224075,-32.455626,50.042692,35.596470,57.830793,0,4
3.442988,-30.736614,43.316290,31.217176,31.387032,0,1
6.985561,-28.554985,40.423797,34.232519,13.575320,0,4
7.545170,-28.207084,39.693629,32.660698,12.476927,0,5
15.387339,-23.366159,-1.814716,12.301668,100,0,4
11.981476,-21.641297,-27.963302,11.953259,100,0,1
10.063373,-20.823491,-26.592822,17.514934,100,0,0
5.169579,-17.035817,-23.102403,31.708215,36.245679,0,1
4.199858,-15.984434,-22.968067,32.046326,21.142629,0,4
0.960840,-13.446253,-21.779275,17.046990,-6.280721,0,3
0.360096,-13.099434,-21.102998,16.756094,-13.256019,0,0
-1.368255,-11.785845,-19.868054,23.115880,-44.747068,0,1
-2.712173,-10.406417,-17.310622,26.180489,-64.751947,0,4
-3.632190,-8.912349,-6.101540,21.416720,-77.313976,0,5
-2.583009,-6.665564,11.089585,10.025106,-18.025822,0,1
-1.245069,-5.186705,9.759643,17.532111,14.168973,0,3
-0.638594,-4.439888,7.979746,13.155748,8.035243,0,1
0.012608,-3.381215,7.525747,17.185349,-0.492837,0,4
0.329750,-2.893004,7.401027,15.464239,-3.135570,0,1
-42.810458,-39.753086,-59.764605,-32.320245,21.091825,0,1
-52.332915,-42.657609,-53.367075,-16.854510,15.008848,0,4
-56.079424,-43.727128,-52.574459,-22.050487,13.102946,0,3
-62.484436,-46.304120,-47.558018,-28.383451,-25.144641,0,0
-75.146752,-49.129071,-36.317892,-0.339302,-100,0,3
-75.363614,-49.222616,29.777900,-0.250980,-100,0,3
-66.025235,-49.246376,53.879021,1.040051,-100,0,0
-63.777822,-49.133194,52.278760,4.747456,-100,0,1
-54.161103,-47.122081,45.416954,20.610184,-100,0,0
-49.242224,-44.962776,41.908253,28.723599,-100,0,1
-46.892588,-43.642281,42.445841,31.286020,-100,0,4
-42.005133,-41.391344,54.344404,29.160616,-100,0,5
-37.855409,-39.872000,60.019038,28.755786,-90.855601,0,2
-36.180979,-39.225672,58.824659,30.683741,-83.442118,0,1
-28.295385,-35.400275,53.199967,39.763193,-61.930067,0,2
-23.930402,-32.657576,50.086713,44.789310,-37.277184,0,1
-19.811537,-29.627851,47.630135,47.046928,-18.057430,0,4
-18.469406,-28.677530,47.433443,43.673810,-13.002310,0,5
-15.187220,-26.581322,45.392741,37.907301,8.883105,0,1
-11.470708,-23.977258,42.010550,40.657898,28.169563,0,4
-8.263716,-21.677984,35.306440,34.191872,38.404240,0,1
-4.436833,-18.404279,32.578830,41.264664,44.087066,0,0
-3.095074,-17.051903,30.633482,41.441463,37.983387,0,3
-1.141710,-15.056169,26.307652,36.201076,16.516284,0,1
-42.810458,-39.753086,4.485128,11.604243,-84.460910,0,1
-41.482232,-33.777526,5.723007,33.890449,-100,0,4
-40.122095,-31.325245,17.941842,32.844587,-100,0,1
-39.620196,-30.590641,17.584799,34.697997,-99.230418,0,2
-39.343617,-30.224053,19.550899,34.297192,-97.618280,0,5
-36.733761,-27.815421,29.548771,31.433724,-68.732746,0,2
-35.909344,-27.112598,28.960751,33.308294,-57.372552,0,1
-34.685391,-26.006449,29.223019,33.809892,-44.231674,0,4
-32.479594,-24.420833,32.212907,26.825695,-30.723647,0,3
-29.592230,-23.004019,35.526274,18.871458,-40.446234,0,4
-29.094185,-22.790688,35.171011,19.939104,-42.852523,0,1
-27.609590,-22.105609,35.360243,20.880888,-48.730851,0,4
-26.571665,-21.695467,37.176657,18.653215,-50.795943,0,5
-23.765319,-20.877279,41.082354,13.004368,-41.376039,0,4
-19.499021,-20.260053,44.209014,4.653379,-30.219886,0,3
-15.624378,-20.188658,46.037960,0.385874,-45.469173,0,0
-14.981506,-20.171251,45.577581,1.633438,-49.217312,0,1
-12.461056,-19.969631,43.781642,6.524987,-59.940588,0,2
-7.720909,-18.963378,40.399278,15.724190,-42.156546,0,1
-42.810458,-39.753086,-45.688029,-64.671461,2.126967,0,1
-50.666460,-46.996688,-40.629809,-43.823783,20.479052,0,4
-51.822587,-47.958226,-40.907249,-45.331409,20.731986,0,3
-52.978590,-48.926734,-40.601694,-44.390353,17.417230,0,0
-66.475465,-55.447578,-28.764575,-5.243017,-100,0,3
-63.934012,-56.893266,35.374739,-3.878260,-100,0,3
-52.611309,-57.489811,60.255073,-2.038388,-100,0,0
-51.767401,-57.497965,59.652522,-0.762850,-100,0,1
-49.279438,-57.441615,57.880783,2.997770,-100,0,2
-37.931616,-55.459318,49.780851,20.149345,-57.493517,0,1
-23.525037,-47.600191,39.506794,41.926886,-12.554419,0,2
-22.422553,-46.705204,38.917343,41.081942,-7.483636,0,5
-20.794972,-45.463641,37.859488,38.651984,4.798299,0,2
-20.266909,-45.043002,37.480893,39.515454,8.938484,0,1
-12.475900,-37.110263,30.904645,50.007186,39.451473,0,4
-12.054945,-36.589396,29.587784,48.454724,39.214132,0,3
-9.882567,-33.830439,23.174991,39.062218,22.657619,0,4
-9.555882,-33.400810,22.943242,39.934891,19.458404,0,1
-6.775007,-29.180803,20.908133,44.820893,1.924214,0,4
-3.388413,-24.770195,19.350312,27.997807,-6.032254,0,1
-42.810458,-39.753086,50.697492,-46.350672,-52.337882,0,1
-28.708506,-46.318603,40.640660,-12.227212,-50.301527,0,2
-25.374065,-46.798890,38.262375,-4.158398,-30.748280,0,1
-11.413240,-42.260036,28.302693,29.623829,2.946680,0,1
-7.618730,-38.566860,25.492781,36.286785,3.918851,0,4
-5.558664,-36.569386,23.483794,29.341534,4.162375,0,1
-3.323630,-34.115851,21.775151,33.373194,4.306648,0,4
-42.810458,-39.753086,19.138662,-70.636889,-52.611281,0,1
-37.058710,-52.050883,15.036828,-28.564175,-91.338211,0,2
-35.236461,-54.077758,13.736402,-15.233031,-56.985579,0,1
-30.223729,-52.591095,10.160822,21.435969,-14.273438,0,1
-28.861618,-49.702307,9.189265,31.399433,-13.967231,0,0
-28.219472,-47.898839,9.497270,33.622948,-29.280245,0,3
-26.594792,-45.496708,19.249380,24.639975,-77.022729,0,4
-23.969885,-43.782263,32.132750,22.101371,-100,0,5
-22.476140,-43.072389,35.476780,22.697700,-98.859398,0,2
-20.518735,-41.993417,34.078853,26.748094,-88.250034,0,1
-20.038846,-41.695268,33.738065,27.742589,-84.667597,0,2
-17.265194,-39.693195,31.763718,33.488008,-53.989267,0,1
-15.077910,-37.788431,31.095470,35.633410,-34.518946,0,4
-12.792287,-36.091753,32.414739,30.673751,-22.962583,0,1
-10.553578,-34.323058,31.256148,32.822773,-16.134165,0,4
-8.339266,-32.790282,31.141079,27.700726,-12.122355,0,1
-42.810458,-39.753086,24.192237,41.179762,43.106186,0,1
-37.783694,-31.562169,19.897453,51.307639,27.004956,0,4
-35.787706,-27.406327,12.448060,36.767982,23.825527,0,3
-33.997963,-23.964378,11.891409,18.828541,-33.601358,0,4
-31.781446,-22.667550,22.582320,9.888395,-65.859553,0,5
-29.473384,-22.212484,30.155900,4.966010,-56.236339,0,4
-26.627891,-22.105932,35.636959,-0.760768,-45.938631,0,3
-25.580916,-22.152996,37.280688,-2.666135,-46.864944,0,4
-24.510198,-22.215773,37.713933,-2.296870,-47.611313,0,1
-18.485190,-21.504439,34.683125,10.061361,-49.901011,0,4
-14.710209,-21.026748,39.628290,5.318800,-50.371277,0,1
-13.601939,-20.873970,38.839687,7.719328,-49.518709,0,2
-10.414781,-20.117616,36.566794,14.621612,-30.186042,0,1
-6.924769,-18.692624,34.082642,22.183602,-10.970894,0,2
-4.590635,-17.347034,32.412253,27.235184,10.474161,0,1
-42.810458,-39.753086,75.903003,-71.968084,12.472810,0,1
-23.432987,-50.982732,62.081593,-35.984668,-31.411864,0,2
-3.446650,-55.413647,45.619959,-0.074565,100,0,5
1.721485,-55.409878,15.563175,1.190815,100,0,2
1.939672,-55.383822,15.407543,2.435305,100,0,1
4.774886,-53.693069,13.385238,18.606611,100,0,2
6.740167,-50.769531,11.984316,29.817726,100,0,1
6.876600,-50.455952,9.703931,29.519549,100,0,4
7.107568,-49.223837,0.746618,28.356361,100,0,5
6.874047,-48.024959,-5.681790,28.502680,100,0,2
6.484116,-46.348511,-5.403326,33.256372,100,0,1
6.408355,-45.982755,-5.349293,34.180357,100,0,0
5.623075,-41.332477,-4.789426,43.759042,79.935164,0,1
5.271733,-38.885305,-6.150449,45.824521,65.696785,0,4
3.361065,-34.665082,-17.767171,35.779376,52.293161,0,1
2.625895,-33.467366,-17.239468,38.425381,49.438104,0,0
2.367357,-33.070600,-18.258054,37.084996,47.156509,0,3
0.277187,-30.688670,-21.971102,29.474919,15.988760,0,1
-0.337478,-30.055458,-21.730901,28.868754,7.464156,0,4
-2.918989,-27.970305,-18.699839,18.097332,-14.837207,0,1
-3.943589,-27.109307,-17.448637,19.869581,-19.684773,0,4
-42.810458,-39.753086,7.147716,2.095973,-82.755814,0,1
-40.474262,-34.905905,7.695993,29.249196,-100,0,4
-39.491556,-33.389859,17.961615,27.803286,-99.454497,0,5
-37.407563,-31.697898,28.830973,24.949670,-81.552403,0,4
-36.551571,-31.168048,30.066412,25.263403,-75.221375,0,1
-34.870035,-30.002871,30.482616,27.275464,-65.952260,0,4
-27.847423,-27.178247,42.785422,16.071297,-52.743115,0,1
-26.047739,-26.615379,42.800059,17.178918,-51.523055,0,4
-22.181557,-25.728260,46.464022,13.009248,-49.985379,0,1
-20.246812,-25.238853,45.083994,16.354523,-48.587018,0,2
-16.547986,-23.947419,42.445686,22.749985,-28.503399,0,1
-13.623683,-22.592787,40.729526,25.300638,-13.822649,0,4
-10.212791,-21.271589,39.395444,19.032668,-3.906509,0,1
-76.307190,-80.740741,0,0,0,0,1
-76.307190,-75.053942,0,32.703891,0,0,1
-76.307190,-60.975601,0,53.666899,0,0,4
-76.307190,-55.864437,0,37.432609,0,0,1
-76.307190,-54.194007,0,38.389871,0,0,4
-76.307190,-50.768409,0,23.750086,0,0,1
-76.307190,-47.305345,0,31.886022,0,0,4
-76.306844,-45.850208,0.024384,24.171632,-0.926407,0,3
-76.209957,-44.474624,2.383605,14.216843,-25.689338,0,4
-75.323680,-43.668965,11.227292,4.152772,-50.581178,0,3
-74.501216,-43.581020,16.609436,0.935642,-66.136537,0,4
-72.651164,-43.621808,24.292411,-0.325622,-82.859895,0,1
-71.309116,-43.502297,23.335193,4.638072,-90.318661,0,0
-69.989182,-43.189060,24.592165,8.149513,-100,0,3
-69.613524,-43.102721,26.522779,8.068018,-100,0,4
-65.657001,-42.442494,41.285615,7.444721,-100,0,5
-58.586577,-41.761585,54.516232,5.957304,-66.929098,0,2
-56.316948,-41.494103,52.897046,9.511356,-48.716200,0,1
-50.580194,-40.269172,49.313040,16.021074,-19.225820,0,4
-49.179976,-39.969338,49.192651,13.265706,-15.917100,0,3
-45.008110,-39.414284,49.452839,5.499957,-26.943469,0,4
-44.308817,-39.341846,48.958311,6.712210,-29.520032,0,1
-41.595762,-38.954576,47.967237,9.055082,-36.481341,0,5
-35.298218,-38.654668,49.409195,-1.769271,-9.218857,0,4
-33.922035,-38.704687,48.561306,-1.707486,-1.635266,0,1
-27.411437,-38.159850,43.917975,10.470715,18.601832,0,0
-23.808208,-37.233117,41.347901,17.210653,4.424664,0,1
-21.522101,-36.408636,39.865839,18.971536,-5.591019,0,4
-18.179529,-35.480517,38.888529,13.101233,-14.544605,0,1
-16.030659,-34.800380,37.356166,17.537043,-17.113054,0,2
-13.461872,-33.689928,35.525342,22.840459,-5.177991,0,1
-9.157411,-31.010591,32.453013,31.724365,12.128739,0,2
-8.257128,-30.326758,31.325335,31.126204,18.384901,0,5
-7.408862,-29.708119,29.446375,28.166358,26.031381,0,4
-4.950571,-28.003065,21.055801,18.985010,42.091663,0,3
-3.917355,-27.294188,17.185677,16.461637,36.187117,0,0
-3.676125,-27.106128,17.013820,17.554964,33.789528,0,1
-1.186580,-24.327948,14.731897,26.385761,19.008391,0,4
0.190417,-22.601272,10.645460,17.424560,15.162425,0,1
0.779187,-21.739739,10.225986,21.694517,15.094647,0,2
1.618162,-20.117257,9.627563,27.778107,33.697162,0,1
1.739114,-19.835826,8.584394,26.436510,37.092507,0,4
2.131674,-18.198214,1.223508,20.305748,53.116485,0,1
2.232055,-16.661824,1.151908,26.470096,59.075266,0,0
2.378920,-13.289542,0.508578,33.497119,20.421496,0,3
2.380491,-12.947788,0.110982,31.936402,14.975487,0,4
2.360695,-11.217674,-0.152444,25.249567,-7.987203,0,1
2.348188,-9.374793,-0.143523,31.124725,-19.264528,0,2
2.353168,-9.058050,0.351684,29.606189,-18.889315,0,5
2.507066,-7.289494,1.781927,19.169800,3.287149,0,4
2.546192,-6.271512,-1.069080,9.575898,21.548373,0,3
2.370814,-5.938347,-2.987442,5.663167,13.183331,0,0
2.328692,-5.864419,-2.957568,6.870133,10.303117,0,1
2.010030,-4.856605,-2.613540,13.522102,-4.368370,0,4
1.831530,-4.223799,-1.266786,6.635814,-10.150654,0,1
1.783023,-3.961077,-0.922837,7.668324,-11.591886,0,4
1.766874,-3.771692,-0.269389,6.278151,-12.639477,0,1
1.748387,-3.247683,-0.256186,12.120707,-12.866973,0,2
1.737699,-2.785198,-0.248577,15.499610,-6.779464,0,1
-56.862745,-80.617284,0,0,0,0,1
-56.862745,-74.570385,0,33.633912,0,0,1
-56.862745,-62.056073,0,52.279112,0,0,4
-56.862745,-58.635100,0,42.598671,0,0,1
-56.862745,-52.833551,0,48.137227,0,0,4
-56.862745,-47.905534,0,29.932627,0,0,1
-56.862745,-46.885710,0,32.768574,-0.925963,0,0
-56.861745,-46.552061,0.070641,31.185560,-2.685051,0,3
-56.590070,-44.260287,5.213894,18.439591,-43.747229,0,4
-55.062806,-42.942397,17.996304,10.567594,-72.747500,0,5
-52.716196,-42.344704,26.257297,7.369403,-56.754177,0,2
-52.348116,-42.253211,25.994724,8.551994,-52.943895,0,1
-49.531308,-41.079754,23.986494,17.602591,-34.336712,0,0
-47.868898,-39.992218,23.925102,20.640051,-43.870255,0,3
-47.514944,-39.782912,24.876972,19.469937,-46.917132,0,4
-47.148862,-39.586724,25.855142,18.338991,-48.720346,0,5
-43.772893,-38.451291,32.252231,9.173093,-32.295922,0,4
-39.018635,-38.200256,33.894073,-3.207511,-12.299244,0,3
-37.095669,-38.437958,33.692162,-5.421874,-19.719890,0,0
-36.613389,-38.482583,33.355240,-4.084835,-22.459870,0,1
-32.582310,-38.270107,30.470587,7.101768,-36.264540,0,2
-29.280056,-37.215172,28.116573,16.265882,-11.148151,0,1
-28.496004,-36.859984,27.657558,15.923826,-3.817146,0,4
-26.611002,-36.231955,25.750849,9.005387,8.086029,0,3
-24.207476,-35.924553,23.484672,2.393897,-7.949533,0,0
-23.878214,-35.885750,23.249826,3.626431,-11.810970,0,1
-21.346248,-35.140848,22.275480,10.670317,-31.615111,0,4
-18.492285,-34.649967,26.863141,3.887633,-40.125533,0,1
-14.213560,-33.171120,23.811082,17.720203,-43.820238,0,2
-11.634591,-31.248183,21.971549,26.057323,-14.415000,0,1
-10.715996,-30.372854,21.399152,26.492641,-3.021614,0,4
-8.723804,-28.807127,19.015771,18.727528,12.914814,0,1
-4.547035,-23.767996,15.373672,33.079298,25.089167,0,4
-3.099942,-21.285016,8.216748,20.154421,25.658940,0,3
-2.640836,-20.400734,5.811899,15.742868,11.373718,0,1
-1.642764,-17.181980,5.100064,29.206673,-10.159784,0,2
-1.360982,-15.859558,4.940160,30.484900,-1.560417,0,5
-1.291618,-15.547406,4.854241,28.912533,1.375354,0,4
-1.099161,-14.693264,4.443893,26.852758,8.446947,0,1
-0.567205,-11.665765,3.526457,32.924056,20.160136,0,4
-0.467248,-10.710116,1.783552,28.413825,21.229180,0,3
-0.433697,-9.650792,0.012725,22.484538,12.744572,0,4
-0.441056,-9.191303,-0.259498,22.072768,8.531791,0,1
-0.465446,-7.260815,-0.218863,26.596008,-0.874289,0,4
-0.462771,-5.860346,0.196575,20.220752,-4.919935,0,1
-0.446807,-4.640871,0.363939,22.891052,-6.792369,0,4
-0.362616,-3.469169,1.300270,16.761618,-8.061965,0,1
-0.218620,-1.654034,1.433652,22.656111,-8.879741,0,4
-37.418301,-81.111111,0,0,0,0,1
-37.418301,-75.064338,0,33.633579,0,0,1
-37.418301,-61.355142,0,53.688363,0,0,4
-37.418301,-57.407660,0,42.348484,0,0,1
-37.418301,-52.427962,0,47.799978,0,0,4
-37.417955,-49.357172,0.024377,36.017269,-0.926241,0,3
-37.275499,-46.873413,3.193669,23.889117,-31.362146,0,4
-36.956789,-45.985087,7.226321,18.909267,-47.023407,0,3
-35.928804,-44.980219,16.074832,13.832246,-79.662846,0,4
-35.124422,-44.548687,19.480472,14.119873,-93.164335,0,1
-33.267624,-43.162259,18.157073,21.703183,-100,0,2
-30.151589,-39.173612,15.933213,34.425897,-49.503633,0,1
-29.046492,-37.213347,15.888909,36.493596,-28.411932,0,4
-28.330613,-36.137650,17.202755,31.885053,-21.089104,0,3
-26.151039,-33.970546,21.443067,20.586207,-38.893950,0,4
-23.642797,-32.767965,28.478387,12.934360,-55.270463,0,5
-20.448319,-32.077945,33.785122,7.982354,-37.860403,0,2
-19.039416,-31.746072,32.781670,11.482625,-22.765351,0,1
-15.491477,-30.361478,30.199485,17.783638,1.885175,0,4
-12.674696,-29.420295,27.011176,10.618424,11.625731,0,1
-9.061755,-27.651859,23.969341,19.117226,17.448022,0,4
-7.225779,-26.706992,20.250565,13.400110,18.905442,0,1
-3.011595,-22.862347,17.242501,30.061218,21.175863,0,2
-2.304221,-21.862241,15.986159,30.499442,28.710491,0,5
-1.893908,-21.252926,13.907217,27.705158,35.977104,0,4
-1.274534,-20.205054,9.075677,22.642998,45.658709,0,3
-0.978131,-19.531909,6.536299,21.307806,43.698826,0,0
-0.616422,-18.507445,6.278743,25.427587,31.434949,0,1
0.457607,-14.062515,5.261340,35.196010,9.463715,0,4
0.778576,-12.403529,4.207674,29.867678,6.390676,0,1
1.065985,-10.681054,3.879974,32.031676,4.579249,0,4
1.512801,-8.127065,2.708480,19.499200,2.878954,0,1
1.805096,-6.086952,2.437126,25.181514,2.360420,0,4
2.131951,-4.039806,1.564226,10.567348,2.078924,0,1
2.340870,-2.279007,1.361852,19.056962,2.006782,0,4
-17.810458,-81.481481,0,0,0,0,1
-17.810458,-75.434693,0,33.633565,0,0,1
-17.810458,-60.474187,0,57.582983,0,0,1
-17.810458,-54.636818,0,60.956331,0,0,4
-17.810458,-50.094376,0,49.053808,0,0,1
-17.810458,-46.802971,0,51.022854,0,0,4
-17.810106,-42.003091,0.024703,32.527037,-0.934483,0,3
-17.747319,-40.262904,1.709431,23.404950,-20.424898,0,4
-17.681780,-39.778956,2.292661,23.040252,-27.137063,0,1
-17.418120,-37.447811,3.217570,28.698060,-43.347148,0,4
-17.356710,-37.154343,4.337590,27.434787,-45.499111,0,3
-16.599812,-35.639323,12.568220,21.219295,-70.181737,0,4
-13.893483,-33.869635,28.480196,16.807536,-94.357828,0,5
-12.055470,-33.168174,33.461200,16.938383,-88.559147,0,2
-10.206424,-32.327788,32.142695,21.223535,-72.947282,0,1
-7.572157,-30.736513,30.261709,27.326620,-55.235919,0,2
-5.087317,-28.763046,28.490798,33.086487,-26.789474,0,1
-3.511314,-27.277843,27.663284,34.231429,-11.241270,0,4
-2.731689,-26.596248,27.450862,31.062361,-4.671845,0,5
0.086758,-24.513376,21.553595,19.517872,39.466342,0,4
1.475933,-23.499303,12.269235,13.436758,63.412615,0,3
2.051874,-22.804697,4.114054,10.359982,56.190677,0,0
2.166373,-22.546849,4.032184,12.648043,49.038525,0,1
2.389387,-21.884891,3.873300,17.106470,37.580324,0,0
2.655264,-20.799090,3.683470,22.419747,14.729217,0,1
3.101879,-18.156109,3.364913,31.346783,-10.415223,0,2
3.199938,-17.477573,3.544490,30.705075,-9.256347,0,5
3.359442,-16.595143,3.820718,26.089990,-2.520163,0,4
3.732338,-14.904118,2.740579,16.913665,9.421442,0,1
4.099529,-12.474998,2.478531,27.304256,16.218968,0,2
4.160882,-11.885507,1.878895,26.809340,21.084894,0,5
4.185137,-11.356081,0.487646,23.954005,27.639634,0,4
4.136180,-10.675048,-2.015359,19.948019,34.244140,0,3
3.830081,-9.788395,-5.201431,15.900518,26.956550,0,0
3.685349,-9.414122,-5.097923,18.077836,20.076719,0,1
3.131608,-7.487273,-4.791399,23.880990,3.316713,0,4
2.673689,-6.110355,-4.393991,16.242557,-3.288313,0,1
1.868522,-2.529350,-3.608136,28.088762,-7.955782,0,4
-2.450980,-80.617284,0,0,0,0,1
-2.450980,-74.569252,0,33.637828,0,0,1
-2.450980,-64.355571,0,49.372540,0,0,4
-2.450980,-61.961711,0,43.311407,0,0,1
-2.450980,-54.618607,0,51.598154,0,0,4
-2.450980,-50.083264,0,37.163393,0,0,1
-2.450980,-45.623329,0,43.104674,0,0,4
-2.450980,-41.419957,0,26.445687,0,0,1
-2.450980,-40.182867,0,30.355044,-0.926630,0,0
-2.448162,-39.172523,0.197683,30.670770,-7.468156,0,4
-2.201790,-36.937304,3.655051,17.427242,-18.958747,0,5
-2.018988,-36.441656,4.419324,15.800750,-13.643798,0,2
-1.895733,-36.068523,4.331379,17.985902,-7.537096,0,1
-1.318472,-33.555248,3.667343,25.761857,9.424991,0,4
-1.072196,-31.516332,0.003558,12.676278,15.650646,0,1
-1.071904,-30.453105,0.003350,19.286284,16.057711,0,0
-1.071674,-29.252718,0.003186,24.499888,2.023784,0,1
-1.066354,-27.149177,0.357220,28.877350,-13.508301,0,4
-0.951232,-25.842004,2.533885,21.496521,-18.415964,0,5
-0.700305,-24.893103,3.850471,16.920988,-6.260800,0,2
-0.646612,-24.701526,3.811966,18.001467,-2.867265,0,1
-0.190333,-22.489827,3.064739,24.832891,15.943232,0,4
-0.123741,-22.004060,2.105278,21.912783,17.273757,0,3
-0.056998,-21.192238,0.901464,18.712567,9.324696,0,0
-0.044363,-20.980637,0.892449,19.781538,6.540308,0,1
0.078836,-18.288226,1.063820,27.396999,-9.771646,0,4
0.211089,-17.034012,2.215551,22.490425,-13.353676,0,1
0.421943,-15.048374,2.065038,29.491886,-15.117360,0,2
0.536193,-13.682061,1.983668,33.288229,-5.631426,0,1
0.747855,-10.514707,1.616907,37.911703,8.121879,0,4
0.796342,-8.121914,-0.201761,29.424321,12.615346,0,0
0.785214,-6.763117,-0.193811,33.207672,4.017830,0,1
0.771747,-4.453934,-0.010653,36.109498,-6.534566,0,4
0.931364,-1.700551,2.176536,24.751551,-13.868948,0,1
14.542484,-80.617284,0,0,0,0,1
14.542484,-74.930314,0,32.704585,0,0,1
14.542484,-62.026798,0,54.798046,0.935823,0,2
14.542484,-58.986536,0,58.263622,15.581258,0,1
14.534569,-57.744257,-0.558861,57.154768,21.416652,0,4
14.119830,-53.472583,-5.680057,46.366218,35.584089,0,1
13.639144,-50.345278,-6.384139,48.716337,40.601213,0,4
13.281155,-48.869850,-9.390348,44.231007,43.109108,0,5
12.139882,-46.332341,-16.739341,36.654139,64.516344,0,4
10.975137,-44.863849,-22.915315,32.999553,76.419153,0,3
9.052332,-43.213004,-28.766164,30.667744,70.866402,0,0
