Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
-82.026144,-5.692460,0.000000,-1.256624,0.000000,0.000000,4
-82.026144,-11.725827,0.000000,-33.633886,0.000000,0.000000,4
-82.026144,-26.686651,0.000000,-57.583288,0.000000,0.000000,4
-82.026144,-29.196266,0.000000,-57.752267,0.000000,0.000000,1
-82.026144,-29.797721,0.000000,-55.911562,-0.935934,0.000000,0
-82.014343,-33.923131,0.833347,-44.262405,-32.282733,0.000000,3
-79.605399,-40.736850,24.402584,-43.667826,-100.000000,0.000000,4
-75.878404,-44.310383,39.329598,-40.294254,-100.000000,0.000000,3
-73.431430,-45.978789,44.178457,-37.449951,-100.000000,0.000000,0
-70.395901,-47.724011,42.013273,-29.456825,-100.000000,0.000000,1
-67.478346,-49.067707,42.130284,-23.111837,-100.000000,0.000000,4
-62.619949,-50.730845,54.051842,-21.541741,-100.000000,0.000000,3
-60.216239,-51.395167,56.733990,-19.645457,-100.000000,0.000000,0
-58.633576,-51.769050,55.604984,-16.754504,-100.000000,0.000000,1
-55.561688,-52.335290,53.413926,-11.143384,-100.000000,0.000000,2
-51.179582,-52.748393,50.288151,-3.138967,-92.006385,0.000000,1
-46.387077,-52.604986,46.871843,5.615093,-80.055521,0.000000,2
-42.544203,-51.979874,44.128909,12.634276,-55.849899,0.000000,1
-38.910372,-50.943982,42.492973,16.919091,-36.870566,0.000000,4
-33.920907,-49.957117,44.383129,9.238750,-24.610776,0.000000,1
-28.532641,-48.548048,41.039714,16.842040,-18.934184,0.000000,4
-22.098112,-47.483260,41.062120,4.838282,-16.470654,0.000000,1
-18.723529,-46.932240,39.076630,9.430083,-15.942800,0.000000,4
-15.957433,-46.609686,38.776753,5.456851,-15.697605,0.000000,1
-13.293122,-46.127431,36.876306,11.346970,-14.627199,0.000000,2
-12.260482,-45.874778,36.413457,11.123482,-10.319331,0.000000,5
-10.237385,-45.543203,35.088058,5.746141,4.957975,0.000000,4
-8.334942,-45.407937,32.812638,3.138460,17.082002,0.000000,1
-4.781049,-44.678283,30.277688,12.602407,29.328686,0.000000,0
-3.946264,-44.398272,28.975290,12.438295,26.951825,0.000000,3
-2.782480,-44.056212,26.932319,10.993927,18.748835,0.000000,1
80.882353,-5.679012,0.000000,0.000000,0.000000,0.000000,1
80.882353,-5.692454,0.000000,-1.256322,0.000000,0.000000,4
80.882353,-11.725855,0.000000,-33.633771,0.000000,0.000000,4
80.882353,-26.686471,0.000000,-57.583108,0.000000,0.000000,4
80.882353,-33.901818,0.000000,-62.193044,0.000000,0.000000,1
80.882353,-35.778249,0.000000,-56.614412,0.925852,0.000000,2
80.877754,-38.038815,-0.322487,-51.933897,12.203113,0.000000,5
80.488479,-42.684754,-6.017004,-53.976500,58.223103,0.000000,2
80.156131,-44.804297,-5.779910,-46.899564,87.044503,0.000000,1
79.574834,-47.823721,-7.562811,-36.434221,100.000000,0.000000,5
75.114043,-52.875982,-32.957944,-30.395641,100.000000,0.000000,2
72.410134,-54.482469,-31.029250,-21.264500,100.000000,0.000000,1
68.248960,-55.918859,-28.062297,-7.212528,100.000000,0.000000,2
63.780605,-55.776157,-24.873996,7.877349,100.000000,0.000000,1
63.055849,-55.583370,-26.555409,8.964199,100.000000,0.000000,4
61.283956,-55.209250,-34.083134,8.610974,100.000000,0.000000,5
55.069809,-54.337081,-51.632491,7.787612,100.000000,0.000000,4
54.314967,-54.254574,-53.292767,7.709736,100.000000,0.000000,3
48.425713,-53.688075,-62.236247,8.370514,95.179195,0.000000,0
45.828776,-53.343715,-60.387768,11.861551,85.041462,0.000000,1
43.314155,-52.890388,-58.594191,15.241370,75.981820,0.000000,0
37.738427,-51.426221,-54.613615,22.734360,39.843688,0.000000,1
36.960297,-51.197141,-54.964944,21.416783,34.887213,0.000000,4
29.192887,-49.682105,-53.597786,10.287447,5.823538,0.000000,1
19.332314,-46.926436,-46.400409,22.920244,-6.176076,0.000000,4
18.684620,-46.697027,-45.740373,21.442378,-7.457782,0.000000,3
16.200506,-45.931767,-42.471578,15.755127,-18.895887,0.000000,4
11.056871,-44.991382,-30.886425,3.481929,-36.120481,0.000000,5
9.110362,-44.986616,-25.478238,-2.204637,-25.446578,0.000000,4
8.089868,-45.105829,-23.598733,-3.236487,-18.679125,0.000000,1
6.468367,-45.074866,-22.442160,3.079920,-10.298261,0.000000,2
5.843774,-44.996631,-21.890642,3.007619,-3.987548,0.000000,5
4.925498,-44.981952,-21.593301,-0.799792,8.760432,0.000000,4
4.621073,-44.976877,-21.377368,0.471652,12.487218,0.000000,1
2.307348,-44.466120,-19.725853,10.135273,30.539690,0.000000,0
0.688868,-43.560124,-18.571499,16.895206,17.779303,0.000000,1
49.183007,-40.987654,1.363133,-9.100665,-86.241015,0.000000,1
49.560045,-39.938928,2.050950,14.209588,-36.906350,0.000000,4
52.047641,-39.346803,15.917140,-6.427199,-30.829071,0.000000,5
54.717342,-45.383931,-18.338467,-21.262596,100.000000,0.000000,5
53.031923,-46.474361,-25.928899,-18.964081,100.000000,0.000000,2
46.380785,-47.493216,-23.377042,6.119459,100.000000,0.000000,5
41.603977,-46.873613,-41.943159,5.534330,100.000000,0.000000,3
32.658774,-46.221570,-59.226588,5.363768,81.398091,0.000000,0
25.477712,-45.141099,-54.104510,15.765802,24.947392,0.000000,1
21.039617,-43.913004,-50.872433,19.683327,-2.503578,0.000000,4
16.301999,-42.860348,-45.153203,9.977783,-17.824691,0.000000,5
13.279899,-42.535987,-41.163950,3.458629,-9.251105,0.000000,4
7.285532,-42.981896,-36.836511,-7.518500,5.779410,0.000000,1
4.755007,-43.173236,-35.031156,-0.993599,9.519071,0.000000,2
3.772065,-43.180472,-34.715116,-0.953199,14.558871,0.000000,5
2.280753,-43.286757,-35.391243,-4.454717,25.839041,0.000000,4
1.774377,-43.346199,-35.769024,-5.557267,28.223767,0.000000,3
0.755122,-43.474124,-35.812343,-5.317665,29.618011,0.000000,0
-50.653595,-42.839506,28.416730,43.993415,42.358491,0.000000,1
-45.802559,-35.972119,22.921323,52.491657,88.826632,0.000000,4
-44.472748,-29.269691,-5.943394,45.103635,99.521644,0.000000,3
-52.480517,-20.386882,-15.265009,15.025458,-75.127777,0.000000,4
-52.044437,-18.270997,16.864032,12.241187,-100.000000,0.000000,5
-44.014763,-16.834017,38.087861,-0.622553,-10.287154,0.000000,4
-34.095224,-22.427917,3.877531,-28.832062,48.803972,0.000000,4
-34.058047,-22.743354,2.625862,-29.487694,48.112781,0.000000,3
-34.106176,-24.435499,-2.596588,-33.091035,34.302371,0.000000,4
-35.172620,-29.361637,-8.348859,-42.898401,12.249550,0.000000,3
-35.656613,-31.284538,-8.472761,-46.139822,-0.930174,0.000000,4
-36.000380,-32.791470,-7.937788,-45.973528,-9.411632,0.000000,1
-36.851335,-36.105211,-6.741327,-35.164151,-22.376278,0.000000,4
-37.013436,-36.886865,-5.345283,-36.811622,-25.183977,0.000000,3
-37.182997,-38.089245,-3.694371,-36.696482,-34.771732,0.000000,0
-37.694264,-41.312713,-1.131697,-20.962664,-100.000000,0.000000,3
-37.557715,-41.972222,5.365338,-20.340051,-100.000000,0.000000,4
-36.200727,-43.435997,19.785565,-18.958256,-100.000000,0.000000,5
-34.803090,-44.227682,27.565286,-18.236955,-99.573448,0.000000,3
-30.764251,-45.706678,40.071505,-15.571203,-100.000000,0.000000,1
-21.467468,-46.262664,33.440222,7.797011,-99.745119,0.000000,2
-20.968072,-46.180412,35.263302,7.687038,-98.589681,0.000000,5
-16.847609,-45.673376,44.411058,6.889079,-72.750499,0.000000,1
-13.796029,-45.116738,42.234474,12.709161,-55.396401,0.000000,2
-10.894038,-44.257958,40.164564,18.243922,-31.038956,0.000000,1
-9.211085,-43.629050,39.468977,18.962212,-18.904616,0.000000,4
-5.892094,-42.700913,38.469645,13.098063,-3.659169,0.000000,1
-3.767723,-42.047656,36.893736,15.035882,2.296344,0.000000,4
-1.252290,-41.437748,34.585055,10.676775,6.954378,0.000000,1
-46.405229,-28.765432,61.761404,40.184163,89.840833,0.000000,1
-36.584608,-22.941639,53.526419,47.695168,48.308812,0.000000,4
-33.145544,-20.621388,45.407941,40.496029,42.541162,0.000000,5
-26.824741,-15.821229,17.950322,27.576322,100.000000,0.000000,3
-28.610668,-10.589456,-15.422150,8.149360,-8.965264,0.000000,4
-29.547135,-10.353438,-11.381273,2.071323,-34.482464,0.000000,5
-30.271215,-10.521303,-4.530661,-5.479285,-29.599849,0.000000,4
-30.230791,-13.039122,3.123282,-22.624933,-11.614576,0.000000,5
-29.988225,-14.411712,3.311001,-27.651783,4.631376,0.000000,4
-31.102660,-23.707443,-11.447244,-45.762162,33.777659,0.000000,3
-32.248977,-26.795420,-14.511531,-49.919902,15.670996,0.000000,4
-35.174502,-35.700692,-11.954377,-57.914981,-11.927522,0.000000,0
-37.053732,-41.678831,-8.834793,-38.851836,-74.182791,0.000000,3
-36.830364,-45.300220,10.302689,-36.149816,-100.000000,0.000000,4
-34.258858,-48.600807,26.053574,-31.756227,-100.000000,0.000000,1
-29.119647,-51.780206,24.583673,-10.995764,-100.000000,0.000000,4
-28.742230,-51.897237,26.524427,-10.885806,-100.000000,0.000000,3
-26.974191,-52.351083,34.044785,-10.456862,-100.000000,0.000000,4
-26.497030,-52.448382,33.704337,-9.096234,-100.000000,0.000000,1
-21.978882,-52.652060,30.481598,3.787052,-100.000000,0.000000,2
-18.677362,-51.869293,28.126733,13.201183,-74.745930,0.000000,1
-15.612351,-50.339079,27.270114,19.747124,-52.647570,0.000000,4
-14.371081,-49.776576,30.137330,16.398725,-47.195074,0.000000,5
-13.026231,-49.325585,32.327025,12.851050,-37.368711,0.000000,4
-12.573078,-49.176037,32.003755,13.978787,-34.448880,0.000000,1
-6.683110,-45.879695,27.803128,28.637580,-13.247796,0.000000,2
-6.290099,-45.590193,27.810505,27.113703,-10.892385,0.000000,5
-4.362309,-44.354010,26.625660,22.153808,9.979186,0.000000,2
-3.989110,-44.105959,26.359403,23.188403,14.645344,0.000000,1
46.078431,-25.679012,-52.302300,-58.448480,55.221363,0.000000,1
36.456091,-32.480241,-45.260701,-36.793776,-6.714713,0.000000,4
29.611285,-37.873653,-36.080793,-44.038797,-19.898687,0.000000,1
19.173638,-44.048572,-28.634233,-9.023609,-23.699320,0.000000,2
18.382003,-44.224916,-27.554349,-8.804444,-19.518217,0.000000,5
15.839193,-45.195789,-24.902682,-14.154499,12.483137,0.000000,1
13.467381,-45.845386,-23.210927,-4.657406,35.433093,0.000000,0
13.128988,-45.906276,-23.900313,-5.691905,35.862690,0.000000,3
10.551072,-46.619718,-26.665656,-10.629783,17.466022,0.000000,1
4.364486,-46.309473,-22.252857,11.921252,-9.902662,0.000000,2
4.055785,-46.196548,-21.803238,10.556153,-8.643373,0.000000,5
2.863968,-45.861352,-20.668241,7.716129,3.658891,0.000000,2
2.575584,-45.766691,-20.461559,8.889410,7.255485,0.000000,1
46.078431,-25.679012,48.470918,-7.253227,81.783913,0.000000,1
53.771380,-25.553952,40.776319,6.588998,100.000000,0.000000,4
56.808767,-25.079872,23.223349,6.141377,100.000000,0.000000,5
57.785786,-24.823837,13.743090,5.899383,100.000000,0.000000,4
57.947656,-24.761341,11.429253,5.840389,100.000000,0.000000,3
55.278121,-24.582718,-16.568111,-8.981109,-10.084346,0.000000,4
53.661082,-26.126377,-5.942125,-18.191241,-51.322981,0.000000,5
54.263039,-32.226003,0.323792,-33.264428,56.225912,0.000000,2
54.247520,-32.906470,-1.416470,-31.920955,72.716306,0.000000,5
53.308704,-35.249400,-15.665690,-30.390264,100.000000,0.000000,3
49.602029,-38.323554,-32.600663,-26.550217,90.827112,0.000000,2
49.145094,-38.591283,-32.274657,-25.028619,89.247088,0.000000,1
44.791995,-40.426945,-31.039449,-12.320679,79.056160,0.000000,3
40.037580,-41.867436,-40.964596,-17.864898,39.559288,0.000000,4
37.070737,-42.948371,-41.854141,-20.185441,19.958834,0.000000,1
33.636969,-43.921963,-39.404843,-11.651809,7.642183,0.000000,2
31.992148,-44.235103,-38.523847,-10.069738,11.023817,0.000000,5
28.674603,-45.124242,-39.905462,-16.337350,34.924406,0.000000,4
26.943418,-45.678697,-40.763531,-16.621808,45.779237,0.000000,1
23.599064,-46.431402,-38.378055,-8.296629,58.559537,0.000000,0
19.439798,-46.637335,-35.413147,2.057214,36.960012,0.000000,1
17.009000,-46.332055,-33.677550,8.108133,21.299908,0.000000,0
14.245858,-45.551747,-31.706745,14.986549,-8.157535,0.000000,1
10.009563,-43.341048,-27.691793,23.255438,-38.409080,0.000000,4
8.944378,-42.675077,-23.752824,19.515003,-41.873118,0.000000,5
6.824354,-41.484785,-15.682741,9.399435,-18.166400,0.000000,4
5.997128,-41.196753,-14.207564,6.643556,-5.224997,0.000000,1
5.797956,-41.139590,-13.992939,5.315319,-2.743379,0.000000,4
5.215787,-41.025604,-13.601887,3.945381,3.267197,0.000000,1
46.078431,-25.679012,-22.851496,-63.392807,59.786976,0.000000,1
39.193508,-36.353547,-19.270331,-25.018916,52.655128,0.000000,4
35.618026,-39.394062,-29.980844,-31.100737,53.179162,0.000000,5
31.040034,-42.555045,-39.885329,-32.006184,89.530608,0.000000,1
25.189789,-45.244326,-35.710861,-15.510998,100.000000,0.000000,0
19.501450,-46.099982,-31.653567,0.526433,53.956167,0.000000,1
15.663736,-45.462716,-28.916079,11.346276,24.403350,0.000000,2
15.249376,-45.355104,-29.257866,10.056798,24.234865,0.000000,5
12.630531,-44.983743,-32.259248,2.910983,38.181372,0.000000,3
8.672269,-45.122309,-35.918264,-3.325035,23.826400,0.000000,0
7.670596,-45.152205,-35.203490,-0.759508,14.820980,0.000000,1
0.769795,-43.748792,-29.863658,14.439489,-15.781027,0.000000,4
46.078431,-25.679012,-37.305242,33.071050,-19.656556,0.000000,1
41.101108,-21.628345,-31.917827,40.178541,-76.880222,0.000000,4
38.620919,-18.459958,-14.031744,35.035929,-93.381249,0.000000,5
38.766142,-13.826817,9.389147,21.025203,-25.430747,0.000000,4
40.887713,-13.543628,-4.006404,-15.574766,28.990297,0.000000,4
39.599102,-16.049176,-11.706375,-25.803126,29.726905,0.000000,3
39.053726,-16.934863,-13.340130,-28.498655,23.405247,0.000000,4
32.356453,-30.379742,-15.965380,-53.421971,4.468839,0.000000,4
31.460236,-32.715206,-15.669743,-53.747175,4.180597,0.000000,1
27.641374,-40.204681,-12.945850,-22.563609,4.630841,0.000000,2
27.456739,-40.458153,-12.985192,-23.593844,6.393602,0.000000,5
27.084543,-40.994069,-13.249375,-25.591620,11.137436,0.000000,4
25.438009,-43.519917,-15.368274,-30.506260,23.606608,0.000000,2
24.177098,-45.133354,-14.468925,-21.368370,47.182877,0.000000,1
22.054048,-46.644011,-12.954582,-5.982088,75.400672,0.000000,2
21.512938,-46.749122,-12.569818,-2.073457,84.705708,0.000000,0
20.962589,-46.751265,-14.151627,0.135403,85.119935,0.000000,3
18.177615,-46.963796,-25.793150,-3.153020,49.178562,0.000000,1
15.042465,-46.689764,-24.116598,5.535033,21.236744,0.000000,4
14.346867,-46.611576,-24.634030,3.019750,18.805063,0.000000,5
13.640119,-46.586518,-25.120640,0.560909,18.499038,0.000000,3
12.202639,-46.666280,-25.246828,-1.812442,8.165700,0.000000,0
11.498326,-46.664293,-24.744416,0.723705,0.253156,0.000000,1
7.256467,-45.419897,-21.085726,13.582710,-23.975900,0.000000,5
6.170510,-44.979986,-18.181946,8.326256,-17.539519,0.000000,3
5.232900,-44.760707,-15.538142,3.237576,-19.999091,0.000000,5
5.015083,-44.712976,-15.382760,4.461484,-20.422438,0.000000,1
-49.836601,-30.864198,57.817526,-66.683344,75.815895,0.000000,1
-34.413377,-41.396347,46.816462,-30.089213,7.918370,0.000000,2
-30.572491,-42.983843,44.076769,-20.976017,23.444201,0.000000,1
-22.476790,-44.571818,37.075300,-3.937895,48.018614,0.000000,5
-19.193000,-45.183791,22.017003,-8.868198,82.434226,0.000000,4
-18.884250,-45.264303,21.796833,-7.522779,87.008753,0.000000,1
-17.096064,-45.452980,20.521285,0.269619,100.000000,0.000000,0
-14.345109,-44.708034,18.559083,12.257461,71.000320,0.000000,1
-11.403887,-42.246200,15.394409,22.859362,41.417949,0.000000,4
-11.017919,-41.797548,13.045151,20.340803,40.131469,0.000000,5
-10.449902,-41.055259,8.153584,15.611067,46.281108,0.000000,3
-10.107820,-40.105332,-0.632129,5.044467,21.827158,0.000000,4
-10.164680,-39.997832,-1.452008,3.748109,11.434874,0.000000,1
-10.226234,-39.826662,-1.486050,4.856915,2.933123,0.000000,3
-10.280108,-39.799145,0.624475,-2.577971,-26.104035,0.000000,4
-9.025044,-40.913700,14.175374,-12.958210,-60.018009,0.000000,3
-8.324379,-41.345269,16.866279,-12.690880,-70.989293,0.000000,0
-7.853824,-41.572590,16.530640,-9.938062,-79.992027,0.000000,1
-6.717987,-41.889541,15.720474,-3.293252,-94.783373,0.000000,2
-3.809231,-41.019132,14.716814,11.344851,-41.372744,0.000000,4
-2.390542,-40.540919,17.304669,6.367351,-16.723109,0.000000,1
-49.836601,-30.864198,70.248843,48.787078,82.999844,0.000000,1
-39.556028,-24.607989,60.712040,55.574883,100.000000,0.000000,4
-34.622051,-20.611208,41.812245,51.799423,100.000000,0.000000,3
-27.107490,-9.907066,18.728623,20.298783,-68.416130,0.000000,5
-12.254422,-7.661781,26.567429,-7.567100,79.078431,0.000000,5
-10.693195,-8.151662,12.492175,-7.452838,100.000000,0.000000,3
-10.654653,-8.917652,-9.195716,-7.244269,91.136239,0.000000,5
-12.015928,-9.403948,-20.905428,-7.606816,98.598907,0.000000,3
-27.264724,-14.240726,-26.887419,-25.242511,-84.875477,0.000000,4
-28.451149,-15.301778,-17.395178,-24.458544,-100.000000,0.000000,5
-29.079116,-18.062570,6.056987,-23.550176,-77.294341,0.000000,4
-27.069449,-20.840543,19.920494,-28.415130,-52.352354,0.000000,5
-24.770276,-23.186012,24.771928,-33.759015,-20.873306,0.000000,4
-24.423060,-23.530092,24.524209,-32.165291,-16.343079,0.000000,1
-22.738049,-25.027906,23.312854,-26.943912,0.358137,0.000000,4
-20.867651,-26.947707,21.090887,-30.171838,11.641517,0.000000,1
-19.989442,-27.816815,20.464467,-25.544080,16.035207,0.000000,2
-19.709459,-28.100336,19.770153,-26.496943,18.727428,0.000000,5
-18.698891,-29.305471,16.988600,-27.603968,35.468161,0.000000,2
-18.461928,-29.583077,16.818714,-26.077900,39.905139,0.000000,1
-17.532763,-30.538502,16.155989,-20.099493,52.785822,0.000000,0
-17.100937,-30.944773,14.498609,-19.327753,53.520622,0.000000,3
-16.169043,-32.590494,6.859804,-22.401027,32.452851,0.000000,1
-15.612068,-33.727975,6.046941,-16.216752,15.704198,0.000000,4
-15.387986,-34.317034,4.945217,-19.409169,9.628211,0.000000,3
-14.901578,-36.053431,5.329515,-24.041257,-22.355704,0.000000,1
-14.448154,-37.290966,6.134789,-17.538869,-43.803799,0.000000,4
-13.768112,-38.348983,12.035941,-21.154723,-54.690188,0.000000,3
-13.392024,-38.798644,13.208319,-20.269879,-61.694869,0.000000,0
-11.622245,-40.133710,11.945367,-6.323318,-100.000000,0.000000,1
-11.258182,-40.240245,13.883668,-4.953650,-100.000000,0.000000,4
-10.186055,-40.447013,21.911860,-4.758456,-100.000000,0.000000,5
-8.256453,-40.682178,29.288158,-3.334549,-95.436506,0.000000,2
-7.036881,-40.706963,28.418270,0.496229,-85.507574,0.000000,1
-3.958922,-40.193528,26.222808,10.164332,-67.793589,0.000000,2
-2.491656,-39.659109,26.495887,12.567290,-52.183069,0.000000,5
-0.046888,-39.087537,29.300242,7.850336,-16.710533,0.000000,1
2.357003,-38.323256,27.585597,14.743502,9.177318,0.000000,2
3.119595,-37.998658,26.544624,14.486646,18.824228,0.000000,5
4.768694,-37.421640,20.657282,8.559730,48.708725,0.000000,4
6.261171,-36.971382,8.294181,4.644644,78.704914,0.000000,1
6.492568,-36.833283,8.129127,7.052446,83.938200,0.000000,2
6.942088,-36.405270,7.808807,11.730339,99.655649,0.000000,0
8.282533,-33.708862,6.852392,25.677604,62.724508,0.000000,2
8.823381,-31.861008,4.944035,29.517239,61.438858,0.000000,5
8.623595,-29.900495,-7.685565,24.306675,90.779892,0.000000,3
6.432271,-27.731122,-22.765970,22.085084,80.436384,0.000000,0
5.482689,-26.954721,-22.089798,25.167278,66.072177,0.000000,1
3.964966,-25.449262,-21.007178,30.091714,48.213281,0.000000,0
3.656276,-25.142659,-21.909529,28.801897,44.034547,0.000000,3
0.948832,-23.216098,-23.916827,17.435758,-3.209631,0.000000,4
-0.025963,-22.720427,-22.626764,15.740629,-18.200155,0.000000,1
-0.647637,-22.374385,-21.503875,15.505908,-25.872776,0.000000,4
-2.683933,-21.459455,-11.071228,5.101514,-46.837878,0.000000,3
-3.055322,-21.332980,-8.191476,4.447595,-56.821037,0.000000,1
-4.256545,-19.982851,-7.334142,17.124737,-76.163733,0.000000,2
-4.760469,-18.894867,-6.974696,22.443046,-65.306171,0.000000,1
-5.220343,-17.553293,-5.265041,25.393275,-54.972022,0.000000,4
-5.328269,-16.810654,-1.209865,22.006861,-51.859764,0.000000,3
-5.123427,-15.802218,5.759261,16.901984,-62.068222,0.000000,4
-4.387134,-15.029202,13.551607,12.937292,-71.093853,0.000000,5
-4.197176,-14.878746,13.416091,14.064129,-70.769693,0.000000,2
-1.566245,-11.280484,11.450849,27.167386,3.336349,0.000000,4
-1.117008,-10.504422,10.022284,22.714333,18.248882,0.000000,3
-0.457600,-9.360195,6.238740,14.385378,18.724135,0.000000,4
0.093493,-8.579180,2.560994,3.742341,10.520111,0.000000,1
0.832065,-4.335947,1.860293,26.393742,6.547808,0.000000,4
0.913434,-3.338742,1.286361,22.938631,6.414808,0.000000,1
45.915033,-78.518519,69.431901,40.411962,87.719315,0.000000,1
59.506376,-71.001158,57.539668,51.082976,100.000000,0.000000,4
63.590632,-67.834608,41.437443,48.093609,100.000000,0.000000,5
65.574595,-65.827292,31.229959,46.198529,100.000000,0.000000,4
66.353743,-64.853453,26.277903,45.279178,100.000000,0.000000,3
68.326645,-58.467192,-1.922277,32.412921,39.059997,0.000000,4
67.732874,-56.050456,-5.734567,19.207316,6.355389,0.000000,5
67.100080,-55.006395,-6.898594,11.980086,20.033364,0.000000,1
65.831034,-51.989894,-5.993125,26.894127,43.278187,0.000000,2
65.646427,-51.406236,-7.102895,26.667573,48.805126,0.000000,5
61.863649,-48.241077,-31.124480,18.916647,100.000000,0.000000,3
50.783775,-45.334226,-55.890093,10.657193,47.755369,0.000000,4
50.000226,-45.207897,-55.331192,11.807019,42.545716,0.000000,1
48.444191,-44.944021,-55.096733,11.714699,33.636490,0.000000,4
42.956901,-44.446394,-55.052027,2.818109,12.896890,0.000000,3
39.893822,-44.461391,-53.169944,-2.232302,-3.687871,0.000000,4
36.300961,-44.746165,-49.312681,-5.675762,-19.113452,0.000000,1
29.061171,-44.516435,-44.151530,8.076165,-33.461173,0.000000,2
28.457626,-44.443171,-42.878565,6.889036,-32.407476,0.000000,5
26.189613,-44.277511,-38.513329,2.041815,-21.674675,0.000000,4
24.118752,-44.294589,-35.711262,-0.363007,-12.532558,0.000000,1
22.634577,-44.252669,-34.445457,0.875519,-7.805687,0.000000,4
18.087699,-44.856814,-30.523765,-8.688397,0.513188,0.000000,1
13.224399,-44.918260,-27.152998,4.062391,3.694434,0.000000,4
10.232031,-45.030950,-25.782489,-3.429637,4.407568,0.000000,1
8.115024,-44.992748,-24.396271,1.613942,4.660119,0.000000,4
5.744821,-45.217822,-23.462121,-4.499956,4.809559,0.000000,1
45.915033,-78.518519,20.637267,-62.588461,-81.604384,0.000000,1
53.446244,-90.088876,15.265394,-13.592115,-100.000000,0.000000,1
53.872104,-90.335179,14.961612,-10.821551,-99.157793,0.000000,2
54.900131,-90.697996,14.228345,-4.133442,-84.808641,0.000000,1
58.857096,-88.392088,11.405876,21.609639,-56.595070,0.000000,2
59.943456,-86.467983,10.631022,28.677326,-30.277670,0.000000,1
61.899709,-81.128742,9.235656,41.404276,1.924693,0.000000,2
62.534289,-78.780303,8.783017,45.532690,20.380437,0.000000,1
64.239955,-70.513845,6.317467,54.555429,49.120029,0.000000,4
63.859508,-64.668431,-9.320343,38.302903,53.558616,0.000000,3
62.055495,-61.627215,-16.659523,25.869792,18.384098,0.000000,4
60.177254,-59.979302,-15.804588,14.218086,-6.389824,0.000000,5
54.590142,-59.689328,-28.237980,-4.335276,100.000000,0.000000,1
51.500875,-59.584708,-28.232460,4.449838,100.000000,0.000000,4
49.636085,-59.398973,-35.695126,4.274497,100.000000,0.000000,3
44.743237,-59.069853,-46.940040,4.245670,79.883570,0.000000,1
31.674463,-55.028161,-38.850212,26.126276,48.476876,0.000000,4
27.524242,-53.403600,-43.150556,20.089459,46.686266,0.000000,1
26.320396,-52.939940,-42.291860,22.189911,45.448341,0.000000,0
22.292384,-50.974137,-39.418777,29.217963,19.992669,0.000000,1
19.584042,-49.258420,-37.486865,33.943216,2.793044,0.000000,0
19.058859,-48.912238,-37.077506,32.347321,-1.310442,0.000000,3
16.583108,-47.427246,-33.110532,24.834951,-27.674397,0.000000,4
14.510378,-46.305865,-26.476799,18.543732,-46.240261,0.000000,5
11.185452,-44.843934,-13.672543,5.332068,-2.767000,0.000000,2
10.616082,-44.596030,-13.266455,8.905704,16.984158,0.000000,1
9.870042,-44.116220,-13.673952,11.170628,36.205738,0.000000,4
9.664267,-44.009150,-14.533697,10.008822,38.946690,0.000000,3
8.450254,-43.653716,-18.798704,4.412060,37.805909,0.000000,4
7.899299,-43.570130,-19.356860,4.518082,35.673623,0.000000,1
7.627910,-43.508825,-19.163291,5.729375,35.690493,0.000000,2
6.294617,-43.036203,-19.390184,9.380105,46.071713,0.000000,3
4.734250,-42.678862,-22.956497,6.379311,41.088962,0.000000,0
4.092121,-42.503636,-22.499663,8.759192,34.799819,0.000000,1
45.915033,-78.518519,-25.225002,18.174825,61.324375,0.000000,1
39.730378,-72.769133,-23.044779,35.593780,100.000000,0.000000,4
35.593507,-69.513182,-39.840756,32.503872,99.487892,0.000000,3
31.023551,-67.206217,-48.922394,30.336906,76.670908,0.000000,1
25.092216,-63.838247,-44.691451,38.578211,52.866718,0.000000,0
22.020382,-61.635664,-42.501125,42.847369,32.278579,0.000000,1
16.865008,-57.148926,-39.041762,47.504185,8.233989,0.000000,4
15.769541,-56.187926,-38.555853,44.068342,4.422816,0.000000,3
14.165787,-54.881262,-37.247407,39.032028,-5.445224,0.000000,4
7.946630,-50.757760,-25.378127,18.223334,-27.114313,0.000000,5
6.329376,-49.999871,-21.459927,11.484835,-15.212433,0.000000,4
6.028520,-49.864775,-21.245327,12.626385,-12.537482,0.000000,1
3.179343,-47.895151,-19.296579,20.921385,3.143035,0.000000,4
2.098277,-47.127866,-18.901072,17.668201,6.029771,0.000000,1
45.915033,-78.518519,-3.342451,44.175795,76.589184,0.000000,1
45.078377,-67.997996,-4.319617,56.365069,63.854512,0.000000,4
37.730178,-57.382357,-36.167794,28.479402,61.098299,0.000000,3
33.172322,-55.388061,-42.362674,18.885246,30.533950,0.000000,4
26.010327,-54.095085,-40.685841,2.746527,0.732522,0.000000,5
24.312779,-54.061880,-39.580844,1.447489,4.905549,0.000000,2
22.664597,-53.936212,-38.405253,5.136272,14.549942,0.000000,1
18.502669,-53.042299,-35.438244,14.451636,29.973720,0.000000,0
17.997374,-52.901974,-35.843227,13.174420,29.453169,0.000000,3
13.339063,-52.228735,-35.899248,4.034963,-4.789190,0.000000,1
6.310306,-50.114834,-29.849337,18.758580,-40.158937,0.000000,4
